loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
2024-10-16 18:49:06.288 +0200,16,812816.7746976668,0.002105712890625,-0.024505615234375,-0.99981689453125,812816.7734546667,-0.001578189199790359,-0.002134257229045033,0.0001299622672377154,812816.7745566667,298.8840942382812,-225.1911315917969,-215.1177520751953
2024-10-16 18:49:06.298 +0200,17,812816.7846466667,0.00079345703125,-0.0252532958984375,-0.998199462890625,812816.7834036667,0.001248756190761924,-0.003631486324593425,-0.002367816399782896,812816.7848356668,298.877197265625,-225.1892395019531,-215.1697845458984
2024-10-16 18:49:06.308 +0200,18,812816.7945956667,0.00115966796875,-0.0244293212890625,-0.9998779296875,812816.7933526667,0.0001025317033054307,0.0003810983616858721,-0.001508680754341185,812816.7951136667,298.93896484375,-225.1657562255859,-215.0877075195312
2024-10-16 18:49:06.318 +0200,19,812816.8045446667,0.0030517578125,-0.0244293212890625,-0.9992523193359375,812816.8033016667,0.0007749798824079335,0.0009273127070628107,-0.001315867877565324,812816.8053916667,298.8543090820312,-225.1434478759766,-215.0494232177734
2024-10-16 18:49:06.328 +0200,20,812816.8144936668,0.00115966796875,-0.0248260498046875,-1.000350952148438,812816.8132506667,-0.002442917553707957,-0.002537992550060153,0.0004873584839515388,812816.8156696667,299.0647888183594,-225.1656494140625,-215.2075347900391
2024-10-16 18:49:06.343 +0200,21,812816.8244426667,0.0009613037109375,-0.0240478515625,-0.9980010986328125,812816.8231996667,-0.001470863819122314,0.000609863898716867,-0.002496713539585471,812816.8259486667,298.8607177734375,-225.1980133056641,-215.1083984375
2024-10-16 18:49:06.348 +0200,22,812816.8343916667,0.00262451171875,-0.02459716796875,-0.998199462890625,812816.8331486668,0.0002801645314320922,-0.0001664475712459534,-0.0004218447138555348,812816.8362256667,298.9215698242188,-225.0146026611328,-215.4678039550781
2024-10-16 18:49:06.358 +0200,23,812816.8443406667,0.0034027099609375,-0.02587890625,-0.9995574951171875,812816.8430976667,0.003466636873781681,-0.00245143985375762,-0.002502572489902377,812816.8362256667,298.9215698242188,-225.0146026611328,-215.4678039550781
2024-10-16 18:49:06.368 +0200,24,812816.8542896667,0.002471923828125,-0.0242767333984375,-0.9989776611328125,812816.8530466667,0.002148904604837298,-0.001499093370512128,-0.001475391210988164,812816.8465036667,298.9892883300781,-224.9383239746094,-215.0911560058594
2024-10-16 18:49:06.378 +0200,25,812816.8642386667,0.00115966796875,-0.0259246826171875,-0.9972991943359375,812816.8629956667,0.002558498876169324,-0.002918824553489685,-0.002922819228842854,812816.8567816667,298.9645385742188,-225.0511779785156,-215.1229400634766
2024-10-16 18:49:06.388 +0200,26,812816.8741876667,0.003143310546875,-0.02508544921875,-0.99810791015625,812816.8729446668,0.0002061286650132388,-0.002042910782620311,-0.002068743575364351,812816.8670606667,299.0953369140625,-225.0322418212891,-215.0687561035156
2024-10-16 18:49:06.398 +0200,27,812816.8841366667,0.0039520263671875,-0.025909423828125,-1.000045776367188,812816.8828936667,0.00233825552277267,-0.002668221015483141,-0.0001882854849100113,812816.8773396667,298.9415283203125,-225.0916290283203,-215.236328125
2024-10-16 18:49:06.412 +0200,28,812816.8940856667,0.002288818359375,-0.025360107421875,-0.999542236328125,812816.8928426667,0.001734250457957387,-0.001302818418480456,-0.001757420017383993,812816.8876186667,298.8653564453125,-224.8599243164062,-215.0116271972656
2024-10-16 18:49:06.417 +0200,29,812816.9040346667,0.0036163330078125,-0.02490234375,-0.9989013671875,812816.9027916667,0.0009273127070628107,-0.002850913908332586,-0.0001166464571724646,812816.8978976667,298.828857421875,-225.0517730712891,-215.1516418457031
2024-10-16 18:49:06.427 +0200,30,812816.9139836667,0.00347900390625,-0.024932861328125,-0.9989166259765625,812816.9127406668,0.001262338366359472,-0.003580353688448668,-0.003310575615614653,812816.9081756667,298.8641052246094,-225.0560150146484,-215.0617370605469
2024-10-16 18:49:06.437 +0200,31,812816.9239326668,0.0023956298828125,-0.025299072265625,-0.9991912841796875,812816.9226896667,-0.0004197141970507801,-0.002375007141381502,0.0004000068001914769,812816.9184536667,298.7125244140625,-224.9718170166016,-215.0191497802734
