epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1730980739960,2024-11-07T12:58:59.960,93.320,0.427,-0.183,0.122
1730980739965,2024-11-07T12:58:59.965,93.325,0.549,-0.183,0.122
1730980739970,2024-11-07T12:58:59.970,93.330,0.549,-0.122,0.183
1730980739975,2024-11-07T12:58:59.975,93.335,0.549,-0.183,0.305
1730980739980,2024-11-07T12:58:59.980,93.340,0.671,-0.061,0.122
1730980739985,2024-11-07T12:58:59.985,93.345,0.671,-0.061,0.244
1730980739990,2024-11-07T12:58:59.990,93.350,0.671,-0.122,0.122
1730980739995,2024-11-07T12:58:59.995,93.355,0.671,-0.183,0.183
1730980740000,2024-11-07T12:59:00.000,93.360,0.549,-0.183,0.244
1730980740005,2024-11-07T12:59:00.005,93.365,0.427,-0.183,0.244
1730980740010,2024-11-07T12:59:00.010,93.370,0.549,-0.122,0.244
1730980740015,2024-11-07T12:59:00.015,93.375,0.610,-0.183,0.366
1730980740020,2024-11-07T12:59:00.020,93.380,0.549,-0.183,0.305
1730980740025,2024-11-07T12:59:00.025,93.385,0.610,-0.122,0.183
1730980740030,2024-11-07T12:59:00.030,93.390,0.671,-0.061,0.183
1730980740035,2024-11-07T12:59:00.035,93.395,0.671,-0.122,0.244
1730980740040,2024-11-07T12:59:00.040,93.400,0.549,-0.122,0.183
1730980740045,2024-11-07T12:59:00.045,93.405,0.610,-0.061,0.183
1730980740050,2024-11-07T12:59:00.050,93.410,0.671,-0.183,0.183
1730980740055,2024-11-07T12:59:00.055,93.415,0.671,-0.122,0.305
1730980740060,2024-11-07T12:59:00.060,93.420,0.549,-0.061,0.244
1730980740065,2024-11-07T12:59:00.065,93.425,0.671,-0.183,0.305
1730980740070,2024-11-07T12:59:00.070,93.430,0.793,-0.183,0.244
1730980740075,2024-11-07T12:59:00.075,93.435,0.549,-0.122,0.244
1730980740080,2024-11-07T12:59:00.080,93.440,0.732,0.000,0.183
1730980740085,2024-11-07T12:59:00.085,93.445,0.610,-0.183,0.183
1730980740090,2024-11-07T12:59:00.090,93.450,0.610,-0.122,0.244
1730980740095,2024-11-07T12:59:00.095,93.455,0.671,-0.061,0.244
1730980740100,2024-11-07T12:59:00.100,93.460,0.488,-0.122,0.244
1730980740105,2024-11-07T12:59:00.105,93.465,0.488,-0.305,0.244
1730980740110,2024-11-07T12:59:00.110,93.470,0.671,-0.183,0.305
1730980740115,2024-11-07T12:59:00.115,93.475,0.610,-0.122,0.244
1730980740120,2024-11-07T12:59:00.120,93.480,0.671,-0.061,0.183
1730980740125,2024-11-07T12:59:00.125,93.485,0.549,-0.122,0.244
1730980740130,2024-11-07T12:59:00.130,93.490,0.549,-0.122,0.244
1730980740135,2024-11-07T12:59:00.135,93.495,0.610,-0.183,0.244
1730980740140,2024-11-07T12:59:00.140,93.500,0.732,-0.122,0.244
1730980740145,2024-11-07T12:59:00.145,93.505,0.671,-0.122,0.244
1730980740150,2024-11-07T12:59:00.150,93.510,0.610,-0.061,0.305
1730980740155,2024-11-07T12:59:00.155,93.515,0.671,-0.122,0.305
1730980740160,2024-11-07T12:59:00.160,93.520,0.671,-0.122,0.305
1730980740165,2024-11-07T12:59:00.165,93.525,0.488,-0.183,0.305
1730980740170,2024-11-07T12:59:00.170,93.530,0.488,-0.183,0.305
1730980740175,2024-11-07T12:59:00.175,93.535,0.671,-0.183,0.183
1730980740180,2024-11-07T12:59:00.180,93.540,0.488,-0.061,0.122
1730980740185,2024-11-07T12:59:00.185,93.545,0.549,-0.061,0.122
1730980740190,2024-11-07T12:59:00.190,93.550,0.671,-0.183,0.244
1730980740195,2024-11-07T12:59:00.195,93.555,0.671,-0.183,0.183
1730980740200,2024-11-07T12:59:00.200,93.560,0.549,-0.122,0.305
1730980740205,2024-11-07T12:59:00.205,93.565,0.610,-0.061,0.305
1730980740210,2024-11-07T12:59:00.210,93.570,0.671,-0.061,0.183
1730980740215,2024-11-07T12:59:00.215,93.575,0.488,-0.061,0.244
1730980740220,2024-11-07T12:59:00.220,93.580,0.610,-0.122,0.122
1730980740225,2024-11-07T12:59:00.225,93.585,0.610,-0.122,0.183
1730980740230,2024-11-07T12:59:00.230,93.590,0.549,-0.183,0.244
1730980740235,2024-11-07T12:59:00.235,93.595,0.549,-0.244,0.244
1730980740240,2024-11-07T12:59:00.240,93.600,0.671,-0.183,0.244
1730980740245,2024-11-07T12:59:00.245,93.605,0.427,-0.183,0.305
1730980740250,2024-11-07T12:59:00.250,93.610,0.610,-0.183,0.183
1730980740255,2024-11-07T12:59:00.255,93.615,0.610,-0.122,0.183
1730980740260,2024-11-07T12:59:00.260,93.620,0.610,-0.122,0.183
1730980740265,2024-11-07T12:59:00.265,93.625,0.488,-0.244,0.305
1730980740270,2024-11-07T12:59:00.270,93.630,0.549,-0.183,0.244
1730980740275,2024-11-07T12:59:00.275,93.635,0.549,-0.183,0.244
1730980740280,2024-11-07T12:59:00.280,93.640,0.549,-0.122,0.305
1730980740285,2024-11-07T12:59:00.285,93.645,0.671,-0.183,0.244
1730980740290,2024-11-07T12:59:00.290,93.650,0.671,-0.122,0.244
1730980740295,2024-11-07T12:59:00.295,93.655,0.610,-0.061,0.244
1730980740300,2024-11-07T12:59:00.300,93.660,0.549,-0.061,0.244
1730980740305,2024-11-07T12:59:00.305,93.665,0.488,-0.183,0.305
1730980740310,2024-11-07T12:59:00.310,93.670,0.488,-0.122,0.244
1730980740315,2024-11-07T12:59:00.315,93.675,0.427,0.000,0.183
1730980740320,2024-11-07T12:59:00.320,93.680,0.671,-0.061,0.183
1730980740325,2024-11-07T12:59:00.325,93.685,0.671,-0.122,0.183
1730980740330,2024-11-07T12:59:00.330,93.690,0.549,-0.183,0.122
1730980740335,2024-11-07T12:59:00.335,93.695,0.488,-0.122,0.183
1730980740340,2024-11-07T12:59:00.340,93.700,0.610,-0.061,0.244
1730980740345,2024-11-07T12:59:00.345,93.705,0.549,-0.244,0.183
1730980740350,2024-11-07T12:59:00.350,93.710,0.488,-0.061,0.244
1730980740355,2024-11-07T12:59:00.355,93.715,0.671,0.000,0.366
1730980740360,2024-11-07T12:59:00.360,93.720,0.549,-0.122,0.183
1730980740365,2024-11-07T12:59:00.365,93.725,0.671,-0.061,0.122
1730980740370,2024-11-07T12:59:00.370,93.730,0.732,-0.061,0.244
1730980740375,2024-11-07T12:59:00.375,93.735,0.610,-0.183,0.244
1730980740380,2024-11-07T12:59:00.380,93.740,0.610,-0.183,0.122
1730980740385,2024-11-07T12:59:00.385,93.745,0.671,-0.183,0.183
1730980740390,2024-11-07T12:59:00.390,93.750,0.610,-0.183,0.244
1730980740395,2024-11-07T12:59:00.395,93.755,0.671,-0.061,0.122
1730980740400,2024-11-07T12:59:00.400,93.760,0.671,-0.122,0.183
1730980740405,2024-11-07T12:59:00.405,93.765,0.671,-0.183,0.183
1730980740410,2024-11-07T12:59:00.410,93.770,0.610,-0.122,0.183
1730980740415,2024-11-07T12:59:00.415,93.775,0.488,-0.061,0.244
1730980740420,2024-11-07T12:59:00.420,93.780,0.427,-0.244,0.244
1730980740425,2024-11-07T12:59:00.425,93.785,0.671,-0.122,0.183
1730980740430,2024-11-07T12:59:00.430,93.790,0.732,-0.061,0.183
1730980740435,2024-11-07T12:59:00.435,93.795,0.610,-0.122,0.244
1730980740440,2024-11-07T12:59:00.440,93.800,0.732,-0.183,0.183
1730980740445,2024-11-07T12:59:00.445,93.805,0.671,-0.183,0.244
1730980740450,2024-11-07T12:59:00.450,93.810,0.488,-0.183,0.366
1730980740455,2024-11-07T12:59:00.455,93.815,0.488,-0.183,0.244
1730980740460,2024-11-07T12:59:00.460,93.820,0.549,-0.061,0.244
1730980740465,2024-11-07T12:59:00.465,93.825,0.671,-0.183,0.305
1730980740470,2024-11-07T12:59:00.470,93.830,0.610,-0.122,0.183
1730980740475,2024-11-07T12:59:00.475,93.835,0.549,-0.061,0.183
1730980740480,2024-11-07T12:59:00.480,93.840,0.488,-0.122,0.244
1730980740485,2024-11-07T12:59:00.485,93.845,0.610,-0.122,0.244
1730980740490,2024-11-07T12:59:00.490,93.850,0.549,-0.122,0.244
1730980740495,2024-11-07T12:59:00.495,93.855,0.427,-0.061,0.061
1730980740500,2024-11-07T12:59:00.500,93.860,0.610,-0.122,0.244
1730980740505,2024-11-07T12:59:00.505,93.865,0.671,-0.122,0.122
1730980740510,2024-11-07T12:59:00.510,93.870,0.549,-0.122,0.183
1730980740515,2024-11-07T12:59:00.515,93.875,0.427,-0.183,0.366
1730980740520,2024-11-07T12:59:00.520,93.880,0.732,-0.183,0.183
1730980740525,2024-11-07T12:59:00.525,93.885,0.549,-0.061,0.305
1730980740530,2024-11-07T12:59:00.530,93.890,0.488,0.000,0.244
1730980740535,2024-11-07T12:59:00.535,93.895,0.610,-0.061,0.244
1730980740540,2024-11-07T12:59:00.540,93.900,0.671,-0.183,0.183
1730980740545,2024-11-07T12:59:00.545,93.905,0.488,-0.122,0.305
1730980740550,2024-11-07T12:59:00.550,93.910,0.610,-0.244,0.305
1730980740555,2024-11-07T12:59:00.555,93.915,0.549,-0.122,0.305
1730980740560,2024-11-07T12:59:00.560,93.920,0.610,-0.122,0.183
1730980740565,2024-11-07T12:59:00.565,93.925,0.610,-0.122,0.183
1730980740570,2024-11-07T12:59:00.570,93.930,0.610,-0.122,0.183
1730980740575,2024-11-07T12:59:00.575,93.935,0.549,-0.183,0.122
1730980740580,2024-11-07T12:59:00.580,93.940,0.549,-0.122,0.305
1730980740585,2024-11-07T12:59:00.585,93.945,0.671,-0.122,0.244
1730980740590,2024-11-07T12:59:00.590,93.950,0.671,-0.122,0.305
1730980740595,2024-11-07T12:59:00.595,93.955,0.549,-0.122,0.244
1730980740600,2024-11-07T12:59:00.600,93.960,0.488,-0.122,0.183
1730980740605,2024-11-07T12:59:00.605,93.965,0.732,-0.122,0.305
1730980740610,2024-11-07T12:59:00.610,93.970,0.732,-0.122,0.244
1730980740615,2024-11-07T12:59:00.615,93.975,0.549,-0.122,0.244
1730980740620,2024-11-07T12:59:00.620,93.980,0.671,-0.122,0.244
1730980740625,2024-11-07T12:59:00.625,93.985,0.610,-0.122,0.244
1730980740630,2024-11-07T12:59:00.630,93.990,0.549,-0.183,0.183
1730980740635,2024-11-07T12:59:00.635,93.995,0.488,-0.122,0.183
1730980740640,2024-11-07T12:59:00.640,94.000,0.610,-0.061,0.244
1730980740645,2024-11-07T12:59:00.645,94.005,0.610,0.000,0.183
1730980740650,2024-11-07T12:59:00.650,94.010,0.488,-0.122,0.183
1730980740655,2024-11-07T12:59:00.655,94.015,0.610,-0.122,0.122
1730980740660,2024-11-07T12:59:00.660,94.020,0.610,0.000,0.244
1730980740665,2024-11-07T12:59:00.665,94.025,0.610,-0.061,0.366
1730980740670,2024-11-07T12:59:00.670,94.030,0.610,-0.122,0.305
1730980740675,2024-11-07T12:59:00.675,94.035,0.549,-0.122,0.244
1730980740680,2024-11-07T12:59:00.680,94.040,0.549,-0.122,0.305
1730980740685,2024-11-07T12:59:00.685,94.045,0.671,-0.122,0.244
1730980740690,2024-11-07T12:59:00.690,94.050,0.610,-0.061,0.305
1730980740695,2024-11-07T12:59:00.695,94.055,0.488,0.000,0.366
1730980740700,2024-11-07T12:59:00.700,94.060,0.610,-0.061,0.183
1730980740705,2024-11-07T12:59:00.705,94.065,0.610,-0.061,0.366
1730980740710,2024-11-07T12:59:00.710,94.070,0.610,-0.183,0.305
1730980740715,2024-11-07T12:59:00.715,94.075,0.427,-0.122,0.244
1730980740720,2024-11-07T12:59:00.720,94.080,0.488,-0.183,0.244
1730980740725,2024-11-07T12:59:00.725,94.085,0.549,-0.122,0.305
1730980740730,2024-11-07T12:59:00.730,94.090,0.549,-0.061,0.305
1730980740735,2024-11-07T12:59:00.735,94.095,0.610,-0.122,0.183
1730980740740,2024-11-07T12:59:00.740,94.100,0.549,-0.122,0.244
1730980740745,2024-11-07T12:59:00.745,94.105,0.732,-0.061,0.244
1730980740750,2024-11-07T12:59:00.750,94.110,0.793,-0.122,0.305
1730980740755,2024-11-07T12:59:00.755,94.115,0.793,-0.061,0.244
1730980740760,2024-11-07T12:59:00.760,94.120,0.610,-0.061,0.183
1730980740765,2024-11-07T12:59:00.765,94.125,0.610,-0.183,0.244
1730980740770,2024-11-07T12:59:00.770,94.130,0.488,-0.122,0.244
1730980740775,2024-11-07T12:59:00.775,94.135,0.488,-0.183,0.244
1730980740780,2024-11-07T12:59:00.780,94.140,0.549,-0.061,0.305
1730980740785,2024-11-07T12:59:00.785,94.145,0.549,-0.122,0.244
1730980740790,2024-11-07T12:59:00.790,94.150,0.610,-0.183,0.305
1730980740795,2024-11-07T12:59:00.795,94.155,0.671,-0.244,0.305
1730980740800,2024-11-07T12:59:00.800,94.160,0.732,-0.061,0.122
1730980740805,2024-11-07T12:59:00.805,94.165,0.671,-0.061,0.122
1730980740810,2024-11-07T12:59:00.810,94.170,0.610,-0.183,0.244
1730980740815,2024-11-07T12:59:00.815,94.175,0.610,-0.183,0.305
1730980740820,2024-11-07T12:59:00.820,94.180,0.549,-0.122,0.183
1730980740825,2024-11-07T12:59:00.825,94.185,0.488,-0.122,0.244
1730980740830,2024-11-07T12:59:00.830,94.190,0.549,-0.183,0.244
1730980740835,2024-11-07T12:59:00.835,94.195,0.732,-0.183,0.183
1730980740840,2024-11-07T12:59:00.840,94.200,0.732,-0.122,0.122
1730980740845,2024-11-07T12:59:00.845,94.205,0.610,-0.183,0.183
1730980740850,2024-11-07T12:59:00.850,94.210,0.549,-0.122,0.061
1730980740855,2024-11-07T12:59:00.855,94.215,0.610,-0.061,0.244
1730980740860,2024-11-07T12:59:00.860,94.220,0.549,-0.061,0.305
1730980740865,2024-11-07T12:59:00.865,94.225,0.610,0.000,0.244
1730980740870,2024-11-07T12:59:00.870,94.230,0.671,-0.183,0.183
1730980740875,2024-11-07T12:59:00.875,94.235,0.732,-0.061,0.183
1730980740880,2024-11-07T12:59:00.880,94.240,0.610,-0.061,0.183
1730980740885,2024-11-07T12:59:00.885,94.245,0.549,-0.122,0.305
1730980740890,2024-11-07T12:59:00.890,94.250,0.671,-0.305,0.305
1730980740895,2024-11-07T12:59:00.895,94.255,0.732,-0.183,0.244
1730980740900,2024-11-07T12:59:00.900,94.260,0.610,-0.183,0.122
1730980740905,2024-11-07T12:59:00.905,94.265,0.793,-0.244,0.183
1730980740910,2024-11-07T12:59:00.910,94.270,0.671,-0.122,0.244
1730980740915,2024-11-07T12:59:00.915,94.275,0.549,-0.183,0.244
1730980740920,2024-11-07T12:59:00.920,94.280,0.488,-0.183,0.244
1730980740925,2024-11-07T12:59:00.925,94.285,0.732,-0.122,0.244
1730980740930,2024-11-07T12:59:00.930,94.290,0.732,-0.183,0.305
1730980740935,2024-11-07T12:59:00.935,94.295,0.427,-0.061,0.183
1730980740940,2024-11-07T12:59:00.940,94.300,0.427,-0.122,0.122
1730980740945,2024-11-07T12:59:00.945,94.305,0.427,-0.122,0.305
1730980740950,2024-11-07T12:59:00.950,94.310,0.549,-0.061,0.244
1730980740955,2024-11-07T12:59:00.955,94.315,0.610,0.000,0.305
1730980740960,2024-11-07T12:59:00.960,94.320,0.610,-0.122,0.305
1730980740965,2024-11-07T12:59:00.965,94.325,0.671,-0.061,0.244
1730980740970,2024-11-07T12:59:00.970,94.330,0.671,-0.122,0.244
1730980740975,2024-11-07T12:59:00.975,94.335,0.610,-0.122,0.183
1730980740980,2024-11-07T12:59:00.980,94.340,0.671,-0.122,0.183
1730980740985,2024-11-07T12:59:00.985,94.345,0.549,-0.122,0.305
1730980740990,2024-11-07T12:59:00.990,94.350,0.610,-0.244,0.244
1730980740995,2024-11-07T12:59:00.995,94.355,0.610,-0.244,0.244
1730980741000,2024-11-07T12:59:01.000,94.360,0.549,-0.183,0.305
1730980741005,2024-11-07T12:59:01.005,94.365,0.671,-0.122,0.244
1730980741010,2024-11-07T12:59:01.010,94.370,0.610,-0.122,0.244
1730980741015,2024-11-07T12:59:01.015,94.375,0.488,-0.244,0.183
1730980741020,2024-11-07T12:59:01.020,94.380,0.549,-0.061,0.183
1730980741025,2024-11-07T12:59:01.025,94.385,0.671,-0.061,0.183
1730980741030,2024-11-07T12:59:01.030,94.390,0.671,-0.183,0.244
1730980741035,2024-11-07T12:59:01.035,94.395,0.610,-0.061,0.244
1730980741040,2024-11-07T12:59:01.040,94.400,0.488,-0.061,0.244
1730980741045,2024-11-07T12:59:01.045,94.405,0.488,-0.122,0.305
1730980741050,2024-11-07T12:59:01.050,94.410,0.854,-0.061,0.244
1730980741055,2024-11-07T12:59:01.055,94.415,0.671,-0.061,0.183
1730980741060,2024-11-07T12:59:01.060,94.420,0.671,-0.244,0.244
1730980741065,2024-11-07T12:59:01.065,94.425,0.732,-0.244,0.122
1730980741070,2024-11-07T12:59:01.070,94.430,0.610,-0.244,0.244
1730980741075,2024-11-07T12:59:01.075,94.435,0.549,-0.122,0.305
1730980741080,2024-11-07T12:59:01.080,94.440,0.610,-0.061,0.244
1730980741085,2024-11-07T12:59:01.085,94.445,0.610,0.000,0.244
1730980741090,2024-11-07T12:59:01.090,94.450,0.610,-0.122,0.244
1730980741095,2024-11-07T12:59:01.095,94.455,0.610,0.000,0.305
1730980741100,2024-11-07T12:59:01.100,94.460,0.549,-0.122,0.244
1730980741105,2024-11-07T12:59:01.105,94.465,0.488,-0.183,0.366
1730980741110,2024-11-07T12:59:01.110,94.470,0.610,-0.122,0.305
1730980741115,2024-11-07T12:59:01.115,94.475,0.610,-0.122,0.244
1730980741120,2024-11-07T12:59:01.120,94.480,0.488,-0.061,0.183
1730980741125,2024-11-07T12:59:01.125,94.485,0.549,-0.183,0.305
1730980741130,2024-11-07T12:59:01.130,94.490,0.610,-0.122,0.305
1730980741135,2024-11-07T12:59:01.135,94.495,0.549,-0.183,0.122
1730980741140,2024-11-07T12:59:01.140,94.500,0.488,-0.122,0.122
1730980741145,2024-11-07T12:59:01.145,94.505,0.549,-0.122,0.183
1730980741150,2024-11-07T12:59:01.150,94.510,0.488,-0.122,0.366
1730980741155,2024-11-07T12:59:01.155,94.515,0.549,-0.122,0.305
1730980741160,2024-11-07T12:59:01.160,94.520,0.549,-0.122,0.122
1730980741165,2024-11-07T12:59:01.165,94.525,0.488,0.000,0.183
1730980741170,2024-11-07T12:59:01.170,94.530,0.549,-0.061,0.305
1730980741175,2024-11-07T12:59:01.175,94.535,0.488,-0.061,0.244
1730980741180,2024-11-07T12:59:01.180,94.540,0.610,-0.122,0.183
1730980741185,2024-11-07T12:59:01.185,94.545,0.610,-0.061,0.244
1730980741190,2024-11-07T12:59:01.190,94.550,0.488,0.000,0.244
1730980741195,2024-11-07T12:59:01.195,94.555,0.610,-0.122,0.244
1730980741200,2024-11-07T12:59:01.200,94.560,0.732,-0.183,0.305
1730980741205,2024-11-07T12:59:01.205,94.565,0.549,-0.122,0.305
1730980741210,2024-11-07T12:59:01.210,94.570,0.610,-0.122,0.244
1730980741215,2024-11-07T12:59:01.215,94.575,0.671,-0.183,0.305
1730980741220,2024-11-07T12:59:01.220,94.580,0.488,-0.061,0.244
1730980741225,2024-11-07T12:59:01.225,94.585,0.366,-0.061,0.244
1730980741230,2024-11-07T12:59:01.230,94.590,0.610,-0.183,0.366
1730980741235,2024-11-07T12:59:01.235,94.595,0.610,-0.122,0.244
1730980741240,2024-11-07T12:59:01.240,94.600,0.610,-0.183,0.244
1730980741245,2024-11-07T12:59:01.245,94.605,0.488,-0.183,0.244
1730980741250,2024-11-07T12:59:01.250,94.610,0.671,-0.061,0.366
1730980741255,2024-11-07T12:59:01.255,94.615,0.549,-0.061,0.305
1730980741260,2024-11-07T12:59:01.260,94.620,0.427,-0.061,0.305
1730980741265,2024-11-07T12:59:01.265,94.625,0.671,-0.122,0.305
1730980741270,2024-11-07T12:59:01.270,94.630,0.732,-0.122,0.244
1730980741275,2024-11-07T12:59:01.275,94.635,0.671,-0.122,0.305
1730980741280,2024-11-07T12:59:01.280,94.640,0.549,-0.183,0.244
1730980741285,2024-11-07T12:59:01.285,94.645,0.488,-0.061,0.183
1730980741290,2024-11-07T12:59:01.290,94.650,0.610,-0.183,0.305
1730980741295,2024-11-07T12:59:01.295,94.655,0.610,-0.183,0.305
1730980741300,2024-11-07T12:59:01.300,94.660,0.610,-0.183,0.183
1730980741305,2024-11-07T12:59:01.305,94.665,0.732,-0.122,0.244
1730980741310,2024-11-07T12:59:01.310,94.670,0.610,-0.122,0.244
1730980741315,2024-11-07T12:59:01.315,94.675,0.610,-0.305,0.183
1730980741320,2024-11-07T12:59:01.320,94.680,0.671,-0.061,0.244
1730980741325,2024-11-07T12:59:01.325,94.685,0.732,-0.061,0.244
1730980741330,2024-11-07T12:59:01.330,94.690,0.610,-0.244,0.183
1730980741335,2024-11-07T12:59:01.335,94.695,0.610,-0.122,0.305
1730980741340,2024-11-07T12:59:01.340,94.700,0.671,-0.122,0.366
1730980741345,2024-11-07T12:59:01.345,94.705,0.549,-0.061,0.183
1730980741350,2024-11-07T12:59:01.350,94.710,0.610,-0.061,0.122
1730980741355,2024-11-07T12:59:01.355,94.715,0.549,-0.183,0.183
1730980741360,2024-11-07T12:59:01.360,94.720,0.488,-0.183,0.183
1730980741365,2024-11-07T12:59:01.365,94.725,0.488,-0.122,0.305
1730980741370,2024-11-07T12:59:01.370,94.730,0.549,-0.183,0.305
1730980741375,2024-11-07T12:59:01.375,94.735,0.549,-0.183,0.183
1730980741380,2024-11-07T12:59:01.380,94.740,0.671,-0.061,0.244
1730980741385,2024-11-07T12:59:01.385,94.745,0.549,0.000,0.366
1730980741390,2024-11-07T12:59:01.390,94.750,0.488,-0.122,0.122
1730980741395,2024-11-07T12:59:01.395,94.755,0.610,-0.183,0.244
1730980741400,2024-11-07T12:59:01.400,94.760,0.549,-0.183,0.061
1730980741405,2024-11-07T12:59:01.405,94.765,0.671,-0.122,0.305
1730980741410,2024-11-07T12:59:01.410,94.770,0.732,-0.061,0.305
1730980741415,2024-11-07T12:59:01.415,94.775,0.549,0.000,0.305
1730980741420,2024-11-07T12:59:01.420,94.780,0.488,-0.122,0.427
1730980741425,2024-11-07T12:59:01.425,94.785,0.488,-0.122,0.244
1730980741430,2024-11-07T12:59:01.430,94.790,0.488,-0.122,0.244
1730980741435,2024-11-07T12:59:01.435,94.795,0.671,-0.122,0.244
1730980741440,2024-11-07T12:59:01.440,94.800,0.732,-0.061,0.244
1730980741445,2024-11-07T12:59:01.445,94.805,0.549,-0.183,0.244
1730980741450,2024-11-07T12:59:01.450,94.810,0.549,-0.122,0.122
1730980741455,2024-11-07T12:59:01.455,94.815,0.732,-0.122,0.305
1730980741460,2024-11-07T12:59:01.460,94.820,0.793,-0.061,0.305
1730980741465,2024-11-07T12:59:01.465,94.825,0.549,-0.122,0.244
1730980741470,2024-11-07T12:59:01.470,94.830,0.610,-0.305,0.305
1730980741475,2024-11-07T12:59:01.475,94.835,0.549,-0.183,0.183
1730980741480,2024-11-07T12:59:01.480,94.840,0.488,-0.122,0.244
1730980741485,2024-11-07T12:59:01.485,94.845,0.732,-0.183,0.244
1730980741490,2024-11-07T12:59:01.490,94.850,0.488,-0.061,0.244
1730980741495,2024-11-07T12:59:01.495,94.855,0.610,-0.061,0.305
1730980741500,2024-11-07T12:59:01.500,94.860,0.549,-0.305,0.061
1730980741505,2024-11-07T12:59:01.505,94.865,0.610,-0.183,0.244
1730980741510,2024-11-07T12:59:01.510,94.870,0.671,-0.061,0.183
1730980741515,2024-11-07T12:59:01.515,94.875,0.671,-0.122,0.183
1730980741520,2024-11-07T12:59:01.520,94.880,0.549,-0.183,0.244
1730980741525,2024-11-07T12:59:01.525,94.885,0.610,-0.183,0.305
1730980741530,2024-11-07T12:59:01.530,94.890,0.488,-0.122,0.305
1730980741535,2024-11-07T12:59:01.535,94.895,0.732,-0.061,0.366
1730980741540,2024-11-07T12:59:01.540,94.900,0.610,-0.244,0.305
1730980741545,2024-11-07T12:59:01.545,94.905,0.549,-0.122,0.244
1730980741550,2024-11-07T12:59:01.550,94.910,0.549,-0.122,0.183
1730980741555,2024-11-07T12:59:01.555,94.915,0.549,-0.183,0.244
1730980741560,2024-11-07T12:59:01.560,94.920,0.671,-0.244,0.305
1730980741565,2024-11-07T12:59:01.565,94.925,0.671,-0.244,0.183
1730980741570,2024-11-07T12:59:01.570,94.930,0.610,-0.122,0.244
1730980741575,2024-11-07T12:59:01.575,94.935,0.427,-0.061,0.183
1730980741580,2024-11-07T12:59:01.580,94.940,0.549,-0.061,0.244
1730980741585,2024-11-07T12:59:01.585,94.945,0.854,-0.122,0.244
1730980741590,2024-11-07T12:59:01.590,94.950,0.732,-0.061,0.183
1730980741595,2024-11-07T12:59:01.595,94.955,0.549,-0.122,0.122
1730980741600,2024-11-07T12:59:01.600,94.960,0.549,-0.122,0.244
1730980741605,2024-11-07T12:59:01.605,94.965,0.488,-0.122,0.244
1730980741610,2024-11-07T12:59:01.610,94.970,0.488,-0.183,0.122
1730980741615,2024-11-07T12:59:01.615,94.975,0.549,-0.183,0.244
1730980741620,2024-11-07T12:59:01.620,94.980,0.671,-0.122,0.244
1730980741625,2024-11-07T12:59:01.625,94.985,0.549,-0.183,0.183
1730980741630,2024-11-07T12:59:01.630,94.990,0.427,-0.244,0.244
1730980741635,2024-11-07T12:59:01.635,94.995,0.610,-0.061,0.305
1730980741640,2024-11-07T12:59:01.640,95.000,0.732,-0.122,0.122
