epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1730980852262,2024-11-07T13:00:52.262,1.805,0.556,-0.118,0.255
1730980852267,2024-11-07T13:00:52.267,1.810,0.682,-0.118,0.187
1730980852272,2024-11-07T13:00:52.272,1.815,0.564,0.038,0.259
1730980852277,2024-11-07T13:00:52.277,1.820,0.713,-0.069,0.194
1730980852282,2024-11-07T13:00:52.282,1.825,0.713,-0.030,0.278
1730980852287,2024-11-07T13:00:52.287,1.830,0.739,-0.080,0.316
1730980852292,2024-11-07T13:00:52.292,1.835,0.633,-0.072,0.313
1730980852297,2024-11-07T13:00:52.297,1.840,0.648,-0.065,0.415
1730980852302,2024-11-07T13:00:52.302,1.845,0.617,-0.065,0.225
1730980852307,2024-11-07T13:00:52.307,1.850,0.694,-0.221,0.179
1730980852312,2024-11-07T13:00:52.312,1.855,0.568,-0.194,0.286
1730980852317,2024-11-07T13:00:52.317,1.860,0.652,-0.248,0.278
1730980852322,2024-11-07T13:00:52.322,1.865,0.617,-0.168,0.198
1730980852327,2024-11-07T13:00:52.327,1.870,0.732,-0.130,0.111
1730980852332,2024-11-07T13:00:52.332,1.875,0.716,-0.072,0.297
1730980852337,2024-11-07T13:00:52.337,1.880,0.591,0.019,0.274
1730980852342,2024-11-07T13:00:52.342,1.885,0.503,0.179,0.274
1730980852347,2024-11-07T13:00:52.347,1.890,0.179,0.065,0.419
1730980852352,2024-11-07T13:00:52.352,1.895,0.069,0.130,0.293
1730980852357,2024-11-07T13:00:52.357,1.900,0.030,0.415,0.099
1730980852362,2024-11-07T13:00:52.362,1.905,0.938,1.090,-1.124
1730980852367,2024-11-07T13:00:52.367,1.910,0.633,-0.675,-0.960
1730980852372,2024-11-07T13:00:52.372,1.915,-1.463,-2.713,2.458
1730980852377,2024-11-07T13:00:52.377,1.920,1.040,0.240,5.979
1730980852382,2024-11-07T13:00:52.382,1.925,2.862,1.753,8.293
1730980852387,2024-11-07T13:00:52.387,1.930,0.419,-0.816,8.316
1730980852392,2024-11-07T13:00:52.392,1.935,0.206,-0.758,5.819
1730980852397,2024-11-07T13:00:52.397,1.940,1.319,-0.202,2.046
1730980852402,2024-11-07T13:00:52.402,1.945,0.823,-0.816,-1.204
1730980852407,2024-11-07T13:00:52.407,1.950,0.835,-0.042,-4.002
1730980852412,2024-11-07T13:00:52.412,1.955,1.086,-0.255,-4.741
1730980852417,2024-11-07T13:00:52.417,1.960,0.171,-0.103,-3.464
1730980852422,2024-11-07T13:00:52.422,1.965,0.785,-0.111,-2.066
1730980852427,2024-11-07T13:00:52.427,1.970,0.705,-0.530,-1.200
1730980852432,2024-11-07T13:00:52.432,1.975,0.461,-0.061,-0.187
1730980852437,2024-11-07T13:00:52.437,1.980,1.429,0.823,0.354
1730980852442,2024-11-07T13:00:52.442,1.985,0.640,-0.328,0.191
1730980852447,2024-11-07T13:00:52.447,1.990,0.210,-0.720,0.210
1730980852452,2024-11-07T13:00:52.452,1.995,0.983,0.191,0.236
1730980852457,2024-11-07T13:00:52.457,2.000,0.854,-0.271,0.320
1730980852462,2024-11-07T13:00:52.462,2.005,0.461,-0.621,0.313
1730980852467,2024-11-07T13:00:52.467,2.010,0.736,-0.168,0.358
1730980852472,2024-11-07T13:00:52.472,2.015,1.067,0.042,0.777
1730980852477,2024-11-07T13:00:52.477,2.020,0.995,-0.316,2.081
1730980852482,2024-11-07T13:00:52.482,2.025,0.953,-0.354,3.864
1730980852487,2024-11-07T13:00:52.487,2.030,0.560,-0.454,5.351
1730980852492,2024-11-07T13:00:52.492,2.035,0.434,-0.755,5.545
1730980852497,2024-11-07T13:00:52.497,2.040,0.675,-0.210,4.672
1730980852502,2024-11-07T13:00:52.502,2.045,0.964,-0.076,3.430
1730980852507,2024-11-07T13:00:52.507,2.050,0.621,-0.431,1.532
1730980852512,2024-11-07T13:00:52.512,2.055,1.181,0.107,0.088
1730980852517,2024-11-07T13:00:52.517,2.060,1.940,-0.011,0.088
1730980852522,2024-11-07T13:00:52.522,2.065,3.293,-0.434,0.259
1730980852527,2024-11-07T13:00:52.527,2.070,3.034,0.537,0.210
1730980852532,2024-11-07T13:00:52.532,2.075,3.418,-0.793,0.309
1730980852537,2024-11-07T13:00:52.537,2.080,4.360,0.373,0.419
1730980852542,2024-11-07T13:00:52.542,2.085,3.468,0.347,0.366
1730980852547,2024-11-07T13:00:52.547,2.090,1.585,-0.473,0.560
1730980852552,2024-11-07T13:00:52.552,2.095,1.120,0.061,0.911
1730980852557,2024-11-07T13:00:52.557,2.100,1.349,0.633,1.662
1730980852562,2024-11-07T13:00:52.562,2.105,0.499,0.259,3.422
1730980852567,2024-11-07T13:00:52.567,2.110,-0.530,-0.610,4.992
1730980852572,2024-11-07T13:00:52.572,2.115,-0.659,-0.621,5.221
1730980852577,2024-11-07T13:00:52.577,2.120,0.080,0.065,5.103
1730980852582,2024-11-07T13:00:52.582,2.125,0.938,0.111,4.882
1730980852587,2024-11-07T13:00:52.587,2.130,0.667,0.137,4.889
1730980852592,2024-11-07T13:00:52.592,2.135,0.602,-0.358,5.213
1730980852597,2024-11-07T13:00:52.597,2.140,0.938,0.046,5.758
1730980852602,2024-11-07T13:00:52.602,2.145,0.938,-0.072,6.418
1730980852607,2024-11-07T13:00:52.607,2.150,1.082,-0.187,7.778
1730980852612,2024-11-07T13:00:52.612,2.155,1.357,0.011,10.381
1730980852617,2024-11-07T13:00:52.617,2.160,0.461,-0.857,13.289
1730980852622,2024-11-07T13:00:52.622,2.165,-0.156,-1.098,15.968
1730980852627,2024-11-07T13:00:52.627,2.170,0.061,-0.488,18.251
1730980852632,2024-11-07T13:00:52.632,2.175,0.343,-1.616,19.996
1730980852637,2024-11-07T13:00:52.637,2.180,2.085,-0.019,20.316
1730980852642,2024-11-07T13:00:52.642,2.185,2.317,0.762,19.596
1730980852647,2024-11-07T13:00:52.647,2.190,0.812,-1.162,19.444
1730980852652,2024-11-07T13:00:52.652,2.195,1.524,-0.431,19.775
1730980852657,2024-11-07T13:00:52.657,2.200,3.232,1.482,20.648
1730980852662,2024-11-07T13:00:52.662,2.205,0.469,-1.128,21.178
1730980852667,2024-11-07T13:00:52.667,2.210,0.743,-1.673,21.204
1730980852672,2024-11-07T13:00:52.672,2.215,1.589,1.025,20.880
1730980852677,2024-11-07T13:00:52.677,2.220,2.012,-0.141,21.654
1730980852682,2024-11-07T13:00:52.682,2.225,1.269,-0.709,23.613
1730980852687,2024-11-07T13:00:52.687,2.230,0.175,-1.864,24.432
1730980852692,2024-11-07T13:00:52.692,2.235,0.537,-1.662,23.407
1730980852697,2024-11-07T13:00:52.697,2.240,2.691,-0.011,22.599
1730980852702,2024-11-07T13:00:52.702,2.245,3.346,-0.366,23.388
1730980852707,2024-11-07T13:00:52.707,2.250,2.988,-2.393,24.425
1730980852712,2024-11-07T13:00:52.712,2.255,3.453,-2.157,24.893
1730980852717,2024-11-07T13:00:52.717,2.260,3.845,-1.052,24.169
1730980852722,2024-11-07T13:00:52.722,2.265,2.203,-1.155,23.468
1730980852727,2024-11-07T13:00:52.727,2.270,1.124,-0.976,23.460
1730980852732,2024-11-07T13:00:52.732,2.275,2.816,-0.838,24.413
1730980852737,2024-11-07T13:00:52.737,2.280,3.502,-1.132,25.122
1730980852742,2024-11-07T13:00:52.742,2.285,2.416,-2.569,25.217
1730980852747,2024-11-07T13:00:52.747,2.290,2.424,-1.898,24.924
1730980852752,2024-11-07T13:00:52.752,2.295,3.533,-0.553,24.931
1730980852757,2024-11-07T13:00:52.757,2.300,3.125,-1.071,25.629
1730980852762,2024-11-07T13:00:52.762,2.305,2.988,-2.046,27.039
1730980852767,2024-11-07T13:00:52.767,2.310,3.777,-1.864,28.167
1730980852772,2024-11-07T13:00:52.772,2.315,4.855,-1.795,28.594
1730980852777,2024-11-07T13:00:52.777,2.320,3.053,-2.527,28.575
1730980852782,2024-11-07T13:00:52.782,2.325,0.838,-3.620,28.098
1730980852787,2024-11-07T13:00:52.787,2.330,2.119,-0.854,27.717
1730980852792,2024-11-07T13:00:52.792,2.335,3.666,-0.945,27.881
1730980852797,2024-11-07T13:00:52.797,2.340,2.828,-4.379,28.114
1730980852802,2024-11-07T13:00:52.802,2.345,3.453,-3.403,27.146
1730980852807,2024-11-07T13:00:52.807,2.350,1.132,-1.742,25.412
1730980852812,2024-11-07T13:00:52.812,2.355,-0.446,-1.334,24.257
1730980852817,2024-11-07T13:00:52.817,2.360,-0.511,1.486,23.613
1730980852822,2024-11-07T13:00:52.822,2.365,-0.461,2.241,22.854
1730980852827,2024-11-07T13:00:52.827,2.370,-1.063,0.846,22.782
1730980852832,2024-11-07T13:00:52.832,2.375,-0.911,0.823,22.893
1730980852837,2024-11-07T13:00:52.837,2.380,-0.938,1.707,22.378
1730980852842,2024-11-07T13:00:52.842,2.385,-1.612,2.130,20.659
1730980852847,2024-11-07T13:00:52.847,2.390,-2.165,0.004,15.358
1730980852852,2024-11-07T13:00:52.852,2.395,-0.545,-1.913,9.409
1730980852857,2024-11-07T13:00:52.857,2.400,3.929,2.248,8.529
1730980852862,2024-11-07T13:00:52.862,2.405,1.303,1.181,9.131
1730980852867,2024-11-07T13:00:52.867,2.410,0.941,-5.221,10.427
1730980852872,2024-11-07T13:00:52.872,2.415,5.339,-5.229,12.085
1730980852877,2024-11-07T13:00:52.877,2.420,4.017,-3.167,13.148
1730980852882,2024-11-07T13:00:52.882,2.425,-0.122,-0.842,14.447
1730980852887,2024-11-07T13:00:52.887,2.430,0.617,-0.431,16.147
1730980852892,2024-11-07T13:00:52.892,2.435,1.330,-0.400,17.389
1730980852897,2024-11-07T13:00:52.897,2.440,0.217,0.518,17.161
1730980852902,2024-11-07T13:00:52.902,2.445,3.236,0.107,20.785
1730980852907,2024-11-07T13:00:52.907,2.450,2.256,0.899,28.685
1730980852912,2024-11-07T13:00:52.912,2.455,-3.281,2.477,36.551
1730980852917,2024-11-07T13:00:52.917,2.460,-4.345,2.744,41.559
1730980852922,2024-11-07T13:00:52.922,2.465,-1.284,-0.210,42.439
1730980852927,2024-11-07T13:00:52.927,2.470,2.142,-4.703,40.991
1730980852932,2024-11-07T13:00:52.932,2.475,3.487,-4.821,37.999
1730980852937,2024-11-07T13:00:52.937,2.480,-4.531,3.956,35.221
1730980852942,2024-11-07T13:00:52.942,2.485,-23.636,20.591,27.732
1730980852947,2024-11-07T13:00:52.947,2.490,-24.524,9.783,18.258
1730980852952,2024-11-07T13:00:52.952,2.495,0.381,-16.288,16.159
1730980852957,2024-11-07T13:00:52.957,2.500,24.566,4.928,16.761
1730980852962,2024-11-07T13:00:52.962,2.505,12.919,15.465,14.192
1730980852967,2024-11-07T13:00:52.967,2.510,-6.585,-10.461,13.765
1730980852972,2024-11-07T13:00:52.972,2.515,-8.639,-13.582,12.786
1730980852977,2024-11-07T13:00:52.977,2.520,6.829,3.411,10.042
1730980852982,2024-11-07T13:00:52.982,2.525,9.009,8.022,8.929
1730980852987,2024-11-07T13:00:52.987,2.530,0.385,-3.678,10.343
1730980852992,2024-11-07T13:00:52.992,2.535,-2.405,-5.152,12.302
1730980852997,2024-11-07T13:00:52.997,2.540,1.928,2.039,13.338
1730980853002,2024-11-07T13:00:53.002,2.545,1.117,2.706,15.008
1730980853007,2024-11-07T13:00:53.007,2.550,-1.707,-1.505,17.397
1730980853012,2024-11-07T13:00:53.012,2.555,-0.979,-0.446,19.451
1730980853017,2024-11-07T13:00:53.017,2.560,0.728,2.626,21.094
1730980853022,2024-11-07T13:00:53.022,2.565,-1.909,0.373,23.186
1730980853027,2024-11-07T13:00:53.027,2.570,-3.335,0.442,26.178
1730980853032,2024-11-07T13:00:53.032,2.575,-2.675,1.509,29.287
1730980853037,2024-11-07T13:00:53.037,2.580,-1.227,-1.296,31.776
1730980853042,2024-11-07T13:00:53.042,2.585,2.660,-0.755,33.582
1730980853047,2024-11-07T13:00:53.047,2.590,1.784,1.707,35.644
1730980853052,2024-11-07T13:00:53.052,2.595,-1.875,-2.355,38.110
1730980853057,2024-11-07T13:00:53.057,2.600,-2.645,-2.824,40.130
1730980853062,2024-11-07T13:00:53.062,2.605,3.563,2.248,41.715
1730980853067,2024-11-07T13:00:53.067,2.610,0.751,1.014,43.197
1730980853072,2024-11-07T13:00:53.072,2.615,-3.697,-3.304,45.210
1730980853077,2024-11-07T13:00:53.077,2.620,-1.715,-1.349,45.655
1730980853082,2024-11-07T13:00:53.082,2.625,2.401,2.313,44.440
1730980853087,2024-11-07T13:00:53.087,2.630,-1.871,-1.665,42.557
1730980853092,2024-11-07T13:00:53.092,2.635,-1.517,-2.245,42.115
1730980853097,2024-11-07T13:00:53.097,2.640,2.088,2.671,41.566
1730980853102,2024-11-07T13:00:53.102,2.645,-0.050,-1.220,39.615
1730980853107,2024-11-07T13:00:53.107,2.650,-1.902,-3.548,36.658
1730980853112,2024-11-07T13:00:53.112,2.655,1.330,0.827,34.478
1730980853117,2024-11-07T13:00:53.117,2.660,1.448,0.949,33.708
1730980853122,2024-11-07T13:00:53.122,2.665,-2.439,-3.571,32.363
1730980853127,2024-11-07T13:00:53.127,2.670,-2.298,-2.279,31.986
1730980853132,2024-11-07T13:00:53.132,2.675,2.466,1.879,32.755
1730980853137,2024-11-07T13:00:53.137,2.680,3.811,2.755,30.880
1730980853142,2024-11-07T13:00:53.142,2.685,-0.408,-2.782,29.566
1730980853147,2024-11-07T13:00:53.147,2.690,-1.460,-2.176,30.023
1730980853152,2024-11-07T13:00:53.152,2.695,2.046,1.071,32.031
1730980853157,2024-11-07T13:00:53.157,2.700,1.159,1.029,34.291
1730980853162,2024-11-07T13:00:53.162,2.705,-2.439,-2.172,34.634
1730980853167,2024-11-07T13:00:53.167,2.710,-1.307,-2.020,35.968
1730980853172,2024-11-07T13:00:53.172,2.715,0.774,0.553,38.014
1730980853177,2024-11-07T13:00:53.177,2.720,1.033,0.171,39.242
1730980853182,2024-11-07T13:00:53.182,2.725,1.200,-0.389,40.293
1730980853187,2024-11-07T13:00:53.187,2.730,-1.307,0.004,40.061
1730980853192,2024-11-07T13:00:53.192,2.735,-3.014,-1.482,37.458
1730980853197,2024-11-07T13:00:53.197,2.740,-2.748,-0.888,35.835
1730980853202,2024-11-07T13:00:53.202,2.745,-2.771,-1.437,36.650
1730980853207,2024-11-07T13:00:53.207,2.750,-0.137,-1.578,38.838
1730980853212,2024-11-07T13:00:53.212,2.755,2.489,1.235,40.354
1730980853217,2024-11-07T13:00:53.217,2.760,-0.080,-0.217,41.197
1730980853222,2024-11-07T13:00:53.222,2.765,-1.593,-1.799,41.879
1730980853227,2024-11-07T13:00:53.227,2.770,0.736,0.415,41.479
1730980853232,2024-11-07T13:00:53.232,2.775,-1.387,-0.892,41.429
1730980853237,2024-11-07T13:00:53.237,2.780,-2.992,-1.707,41.955
1730980853242,2024-11-07T13:00:53.242,2.785,0.598,-2.298,42.740
1730980853247,2024-11-07T13:00:53.247,2.790,2.774,1.014,43.609
1730980853252,2024-11-07T13:00:53.252,2.795,0.838,-0.305,43.197
1730980853257,2024-11-07T13:00:53.257,2.800,-1.162,-2.671,43.232
1730980853262,2024-11-07T13:00:53.262,2.805,1.974,0.271,43.647
1730980853267,2024-11-07T13:00:53.267,2.810,3.236,0.953,44.558
1730980853272,2024-11-07T13:00:53.272,2.815,-0.915,-3.064,45.831
1730980853277,2024-11-07T13:00:53.277,2.820,0.225,-2.458,47.252
1730980853282,2024-11-07T13:00:53.282,2.825,7.207,3.556,49.123
1730980853287,2024-11-07T13:00:53.287,2.830,-0.835,-0.556,51.227
1730980853292,2024-11-07T13:00:53.292,2.835,-6.871,-8.357,53.350
1730980853297,2024-11-07T13:00:53.297,2.840,2.233,0.694,54.912
1730980853302,2024-11-07T13:00:53.302,2.845,5.263,4.897,58.255
1730980853307,2024-11-07T13:00:53.307,2.850,-1.684,-4.722,61.090
1730980853312,2024-11-07T13:00:53.312,2.855,-1.658,-1.338,64.230
1730980853317,2024-11-07T13:00:53.317,2.860,1.414,0.088,68.098
1730980853322,2024-11-07T13:00:53.322,2.865,1.482,-0.347,71.063
1730980853327,2024-11-07T13:00:53.327,2.870,0.141,-1.208,71.886
1730980853332,2024-11-07T13:00:53.332,2.875,-0.015,-3.011,72.168
1730980853337,2024-11-07T13:00:53.337,2.880,-1.730,-0.442,72.123
1730980853342,2024-11-07T13:00:53.342,2.885,-0.644,-2.660,71.559
1730980853347,2024-11-07T13:00:53.347,2.890,1.898,1.387,69.287
1730980853352,2024-11-07T13:00:53.352,2.895,1.986,-2.565,67.005
1730980853357,2024-11-07T13:00:53.357,2.900,0.987,-0.922,67.557
1730980853362,2024-11-07T13:00:53.362,2.905,-1.402,-0.846,69.688
1730980853367,2024-11-07T13:00:53.367,2.910,-4.665,-6.326,67.508
1730980853372,2024-11-07T13:00:53.372,2.915,1.898,0.095,63.681
1730980853377,2024-11-07T13:00:53.377,2.920,4.333,3.266,59.775
1730980853382,2024-11-07T13:00:53.382,2.925,-0.770,0.217,58.300
1730980853387,2024-11-07T13:00:53.387,2.930,-5.080,-3.941,57.409
1730980853392,2024-11-07T13:00:53.392,2.935,-2.424,-3.251,55.911
1730980853397,2024-11-07T13:00:53.397,2.940,3.182,1.178,56.406
1730980853402,2024-11-07T13:00:53.402,2.945,0.122,-0.892,56.692
1730980853407,2024-11-07T13:00:53.407,2.950,0.572,-0.202,59.131
1730980853412,2024-11-07T13:00:53.412,2.955,-0.774,-2.085,60.972
1730980853417,2024-11-07T13:00:53.417,2.960,-1.822,-3.792,61.025
1730980853422,2024-11-07T13:00:53.422,2.965,0.640,-0.252,60.705
1730980853427,2024-11-07T13:00:53.427,2.970,1.098,-1.418,62.069
1730980853432,2024-11-07T13:00:53.432,2.975,0.198,-2.980,62.268
1730980853437,2024-11-07T13:00:53.437,2.980,2.828,1.456,63.445
1730980853442,2024-11-07T13:00:53.442,2.985,-0.198,-1.185,64.493
1730980853447,2024-11-07T13:00:53.447,2.990,-3.628,-6.056,63.975
1730980853452,2024-11-07T13:00:53.452,2.995,2.229,0.191,64.950
1730980853457,2024-11-07T13:00:53.457,3.000,3.639,2.515,64.703
1730980853462,2024-11-07T13:00:53.462,3.005,0.686,-0.922,65.332
1730980853467,2024-11-07T13:00:53.467,3.010,-0.084,-1.486,67.378
1730980853472,2024-11-07T13:00:53.472,3.015,0.160,-2.172,69.116
1730980853477,2024-11-07T13:00:53.477,3.020,-1.368,-3.613,68.491
1730980853482,2024-11-07T13:00:53.482,3.025,3.377,1.086,69.043
1730980853487,2024-11-07T13:00:53.487,3.030,2.287,1.063,69.234
1730980853492,2024-11-07T13:00:53.492,3.035,-1.319,-3.056,68.186
1730980853497,2024-11-07T13:00:53.497,3.040,-1.536,-1.395,65.789
1730980853502,2024-11-07T13:00:53.502,3.045,-0.259,-1.395,64.192
1730980853507,2024-11-07T13:00:53.507,3.050,5.000,0.789,65.423
1730980853512,2024-11-07T13:00:53.512,3.055,2.264,-0.419,65.640
1730980853517,2024-11-07T13:00:53.517,3.060,-1.334,-2.995,65.160
1730980853522,2024-11-07T13:00:53.522,3.065,-0.156,-1.505,65.396
1730980853527,2024-11-07T13:00:53.527,3.070,0.968,0.572,65.732
1730980853532,2024-11-07T13:00:53.532,3.075,-3.392,-3.445,66.059
1730980853537,2024-11-07T13:00:53.537,3.080,-4.245,-6.650,63.655
1730980853542,2024-11-07T13:00:53.542,3.085,4.672,3.575,63.308
1730980853547,2024-11-07T13:00:53.547,3.090,1.963,1.753,63.476
1730980853552,2024-11-07T13:00:53.552,3.095,-2.889,-5.160,62.656
1730980853557,2024-11-07T13:00:53.557,3.100,0.156,-1.513,61.421
1730980853562,2024-11-07T13:00:53.562,3.105,1.159,-0.598,60.545
1730980853567,2024-11-07T13:00:53.567,3.110,0.899,-0.103,62.043
1730980853572,2024-11-07T13:00:53.572,3.115,0.072,-1.772,63.152
1730980853577,2024-11-07T13:00:53.577,3.120,1.113,-2.165,63.304
1730980853582,2024-11-07T13:00:53.582,3.125,2.142,0.793,62.580
1730980853587,2024-11-07T13:00:53.587,3.130,-0.267,-1.570,61.479
1730980853592,2024-11-07T13:00:53.592,3.135,-0.629,-2.843,60.011
1730980853597,2024-11-07T13:00:53.597,3.140,0.263,-1.029,58.487
1730980853602,2024-11-07T13:00:53.602,3.145,2.237,0.328,58.034
1730980853607,2024-11-07T13:00:53.607,3.150,1.772,-0.271,57.367
1730980853612,2024-11-07T13:00:53.612,3.155,-1.052,-2.130,54.939
1730980853617,2024-11-07T13:00:53.617,3.160,0.370,-0.838,54.108
1730980853622,2024-11-07T13:00:53.622,3.165,0.343,-0.503,53.632
1730980853627,2024-11-07T13:00:53.627,3.170,-1.875,-1.490,52.683
1730980853632,2024-11-07T13:00:53.632,3.175,2.302,-0.827,50.145
1730980853637,2024-11-07T13:00:53.637,3.180,1.848,0.774,47.683
1730980853642,2024-11-07T13:00:53.642,3.185,-0.396,-2.039,46.052
1730980853647,2024-11-07T13:00:53.647,3.190,-0.217,-3.106,44.078
1730980853652,2024-11-07T13:00:53.652,3.195,4.204,2.138,41.871
1730980853657,2024-11-07T13:00:53.657,3.200,2.069,1.200,40.572
1730980853662,2024-11-07T13:00:53.662,3.205,-2.477,-4.668,38.685
1730980853667,2024-11-07T13:00:53.667,3.210,-0.065,-0.960,38.624
1730980853672,2024-11-07T13:00:53.672,3.215,2.073,1.700,39.813
1730980853677,2024-11-07T13:00:53.677,3.220,-0.976,-2.668,41.437
1730980853682,2024-11-07T13:00:53.682,3.225,1.109,-0.922,44.939
1730980853687,2024-11-07T13:00:53.687,3.230,1.543,0.667,48.933
1730980853692,2024-11-07T13:00:53.692,3.235,-1.349,-2.439,50.583
1730980853697,2024-11-07T13:00:53.697,3.240,-1.429,-2.622,52.306
1730980853702,2024-11-07T13:00:53.702,3.245,1.654,-0.255,55.941
1730980853707,2024-11-07T13:00:53.707,3.250,2.412,-0.404,58.624
1730980853712,2024-11-07T13:00:53.712,3.255,0.457,0.137,58.594
1730980853717,2024-11-07T13:00:53.717,3.260,-1.806,-3.125,56.563
1730980853722,2024-11-07T13:00:53.722,3.265,-0.751,-3.937,54.398
1730980853727,2024-11-07T13:00:53.727,3.270,3.902,1.418,53.415
1730980853732,2024-11-07T13:00:53.732,3.275,1.277,0.918,53.133
1730980853737,2024-11-07T13:00:53.737,3.280,-2.550,-3.674,51.669
1730980853742,2024-11-07T13:00:53.742,3.285,1.646,-0.728,50.339
1730980853747,2024-11-07T13:00:53.747,3.290,4.558,3.125,50.316
1730980853752,2024-11-07T13:00:53.752,3.295,-0.065,-1.806,50.271
1730980853757,2024-11-07T13:00:53.757,3.300,0.263,-1.608,49.596
1730980853762,2024-11-07T13:00:53.762,3.305,-0.042,-1.608,48.289
1730980853767,2024-11-07T13:00:53.767,3.310,-1.444,-3.369,45.655
1730980853772,2024-11-07T13:00:53.772,3.315,1.178,0.263,45.572
1730980853777,2024-11-07T13:00:53.777,3.320,3.194,1.898,47.050
1730980853782,2024-11-07T13:00:53.782,3.325,-0.625,-1.742,48.342
1730980853787,2024-11-07T13:00:53.787,3.330,-3.087,-5.091,47.607
1730980853792,2024-11-07T13:00:53.792,3.335,2.782,2.389,48.853
1730980853797,2024-11-07T13:00:53.797,3.340,1.033,0.777,51.273
1730980853802,2024-11-07T13:00:53.802,3.345,-2.188,-4.947,52.146
1730980853807,2024-11-07T13:00:53.807,3.350,1.986,0.960,53.014
1730980853812,2024-11-07T13:00:53.812,3.355,3.628,3.266,54.870
1730980853817,2024-11-07T13:00:53.817,3.360,-3.659,-5.271,56.018
1730980853822,2024-11-07T13:00:53.822,3.365,-2.851,-5.160,56.349
1730980853827,2024-11-07T13:00:53.827,3.370,5.785,2.142,55.938
1730980853832,2024-11-07T13:00:53.832,3.375,5.998,4.874,56.551
1730980853837,2024-11-07T13:00:53.837,3.380,-2.950,-4.870,55.160
1730980853842,2024-11-07T13:00:53.842,3.385,-2.176,-4.661,54.204
1730980853847,2024-11-07T13:00:53.847,3.390,1.753,-0.541,51.970
1730980853852,2024-11-07T13:00:53.852,3.395,0.907,-0.663,49.078
1730980853857,2024-11-07T13:00:53.857,3.400,1.120,0.061,47.203
1730980853862,2024-11-07T13:00:53.862,3.405,0.636,-0.225,45.412
1730980853867,2024-11-07T13:00:53.867,3.410,-1.181,-1.894,42.782
1730980853872,2024-11-07T13:00:53.872,3.415,-1.025,-2.382,39.653
1730980853877,2024-11-07T13:00:53.877,3.420,2.530,0.160,37.611
1730980853882,2024-11-07T13:00:53.882,3.425,1.852,0.530,36.475
1730980853887,2024-11-07T13:00:53.887,3.430,-1.612,-2.801,35.831
1730980853892,2024-11-07T13:00:53.892,3.435,-1.475,-2.820,33.929
1730980853897,2024-11-07T13:00:53.897,3.440,2.123,1.280,32.504
1730980853902,2024-11-07T13:00:53.902,3.445,2.039,0.431,31.616
1730980853907,2024-11-07T13:00:53.907,3.450,0.938,-0.724,31.566
1730980853912,2024-11-07T13:00:53.912,3.455,1.018,0.164,31.818
1730980853917,2024-11-07T13:00:53.917,3.460,0.229,-0.896,33.083
1730980853922,2024-11-07T13:00:53.922,3.465,0.568,-0.804,34.539
1730980853927,2024-11-07T13:00:53.927,3.470,1.284,0.164,36.547
1730980853932,2024-11-07T13:00:53.932,3.475,2.976,0.358,38.422
1730980853937,2024-11-07T13:00:53.937,3.480,2.214,0.339,39.989
1730980853942,2024-11-07T13:00:53.942,3.485,-0.469,-2.290,40.682
1730980853947,2024-11-07T13:00:53.947,3.490,-0.114,-1.345,41.700
1730980853952,2024-11-07T13:00:53.952,3.495,0.419,-0.412,43.083
1730980853957,2024-11-07T13:00:53.957,3.500,-1.425,-1.258,44.581
1730980853962,2024-11-07T13:00:53.962,3.505,-1.997,-5.766,44.028
1730980853967,2024-11-07T13:00:53.967,3.510,3.811,1.711,43.693
1730980853972,2024-11-07T13:00:53.972,3.515,4.783,4.264,44.093
1730980853977,2024-11-07T13:00:53.977,3.520,-3.822,-5.137,42.603
1730980853982,2024-11-07T13:00:53.982,3.525,-2.256,-3.864,40.793
1730980853987,2024-11-07T13:00:53.987,3.530,4.661,2.077,39.234
1730980853992,2024-11-07T13:00:53.992,3.535,3.045,1.688,38.258
1730980853997,2024-11-07T13:00:53.997,3.540,-1.151,-2.793,38.281
1730980854002,2024-11-07T13:00:54.002,3.545,-1.482,-2.683,37.287
